date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:23:45	8179/8179	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Dec%202020%2009:31:51%20GMT	https://m.media-amazon.com/images/I/71nK-Ti90+L._AC_SY200_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/71nK-Ti90+L._AC_SY200_.jpg	(from https://www.amazon.com/)
08:23:48	1339160/1339160	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:41%20GMT	https://www.amazon.com/Elleme-Womens-Vague-Shoulder-Camel/dp/B0949947LT/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Elleme-Womens-Vague-Shoulder-Camel/dp/B0949947LT/index3021.html	(from https://www.amazon.com/)
08:23:51	1335345/1335345	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:45%20GMT	https://www.amazon.com/MANU-Atelier-Womens-Ruched-Cylinder/dp/B096T19SLC/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/MANU-Atelier-Womens-Ruched-Cylinder/dp/B096T19SLC/index3021.html	(from https://www.amazon.com/)
08:23:54	1274401/1274401	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:47%20GMT	https://www.amazon.com/MANU-Atelier-Womens-Cylinder-Shoulder/dp/B096YGYN4B/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/MANU-Atelier-Womens-Cylinder-Shoulder/dp/B096YGYN4B/index3021.html	(from https://www.amazon.com/)
08:23:56	1279487/1279487	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:50%20GMT	https://www.amazon.com/MANU-Atelier-Womens-Mini-Cylinder/dp/B0973F6Q71/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/MANU-Atelier-Womens-Mini-Cylinder/dp/B0973F6Q71/index3021.html	(from https://www.amazon.com/)
08:23:59	1392847/1392847	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:55%20GMT	https://www.amazon.com/MANU-Atelier-Womens-Cylinder-Reddish/dp/B09GTC48NV/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/MANU-Atelier-Womens-Cylinder-Reddish/dp/B09GTC48NV/index3021.html	(from https://www.amazon.com/)
08:24:02	1329279/1329279	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:55%20GMT	https://www.amazon.com/Vasic-Womens-Bond-Mini-Black/dp/B07W6X62PY/?_encoding=UTF8&pd_rd_w=QVWhN&pf_rd_p=47476175-6275-4746-aaf3-d69468e9907d&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_unk	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Vasic-Womens-Bond-Mini-Black/dp/B07W6X62PY/index3021.html	(from https://www.amazon.com/)
08:24:04	1254722/1254722	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:01%20GMT	https://www.amazon.com/Apple-20W-USB-C-Power-Adapter/dp/B08L5M9BTJ/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Apple-20W-USB-C-Power-Adapter/dp/B08L5M9BTJ/index44b1.html	(from https://www.amazon.com/)
08:24:06	1500818/1500818	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:23:58%20GMT	https://www.amazon.com/AILUN-Protector-Compatible-Tempered-Anti-Scratch/dp/B07H2V5YLH/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/AILUN-Protector-Compatible-Tempered-Anti-Scratch/dp/B07H2V5YLH/index44b1.html	(from https://www.amazon.com/)
08:24:09	1461741/1461741	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:04%20GMT	https://www.amazon.com/Ailun-Protector-Compatible-Tempered-Friendly/dp/B09CSSP9C1/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Ailun-Protector-Compatible-Tempered-Friendly/dp/B09CSSP9C1/index44b1.html	(from https://www.amazon.com/)
08:24:12	1460419/1460419	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:06%20GMT	https://www.amazon.com/Trianium-Screen-Protector-Compatible-Tempered/dp/B09D8WY8B8/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Trianium-Screen-Protector-Compatible-Tempered/dp/B09D8WY8B8/index44b1.html	(from https://www.amazon.com/)
08:24:15	1472740/1472740	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:08%20GMT	https://www.amazon.com/Spigen-Tempered-Protector-Designed-Friendly/dp/B095RQQTRF/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Spigen-Tempered-Protector-Designed-Friendly/dp/B095RQQTRF/index44b1.html	(from https://www.amazon.com/)
08:24:17	1469739/1469739	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:11%20GMT	https://www.amazon.com/Spigen-Tempered-Protector-Glas-tR-designed/dp/B095RTJH1M/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Spigen-Tempered-Protector-Glas-tR-designed/dp/B095RTJH1M/index44b1.html	(from https://www.amazon.com/)
08:24:17	7916/7916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Nov%202020%2008:04:55%20GMT	https://m.media-amazon.com/images/I/81npNMXFqXL._AC_SY200_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/81npNMXFqXL._AC_SY200_.jpg	(from https://www.amazon.com/)
08:24:20	1445391/1445391	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:14%20GMT	https://www.amazon.com/Mkeke-Compatible-iPhone-Protector-Tempered/dp/B07HRN9J19/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Mkeke-Compatible-iPhone-Protector-Tempered/dp/B07HRN9J19/index44b1.html	(from https://www.amazon.com/)
08:24:22	1485177/1485177	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:16%20GMT	https://www.amazon.com/Ailun-Protector-Compatible-Friendly-Tempered/dp/B08DGNGDFR/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Ailun-Protector-Compatible-Friendly-Tempered/dp/B08DGNGDFR/index44b1.html	(from https://www.amazon.com/)
08:24:24	1235696/1235696	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:19%20GMT	https://www.amazon.com/Apple-MHXH3AM-A-MagSafe-Charger/dp/B08L5NP6NG/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Apple-MHXH3AM-A-MagSafe-Charger/dp/B08L5NP6NG/index44b1.html	(from https://www.amazon.com/)
08:24:24	1990/1990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2003:09:49%20GMT	https://m.media-amazon.com/images/I/91ghhfky4LL._AC_SY200_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/91ghhfky4LL._AC_SY200_.jpg	(from https://www.amazon.com/)
08:24:24	21495/21495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Oct%202021%2004:07:30%20GMT	https://m.media-amazon.com/images/I/61Ei1-clkJL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61Ei1-clkJL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:24	9690/9690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Aug%202021%2012:03:48%20GMT	https://m.media-amazon.com/images/I/61dE7YS7O5L._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61dE7YS7O5L._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:25	20213/20213	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2002:39:27%20GMT	https://m.media-amazon.com/images/I/71ncIkBW8qL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/71ncIkBW8qL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:25	12100/12100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2015:04:30%20GMT	https://m.media-amazon.com/images/I/31xQoCyKJ7S._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/31xQoCyKJ7S._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:25	28270/28270	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2012:25:42%20GMT	https://m.media-amazon.com/images/I/71mXm6wjKSL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/71mXm6wjKSL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:25	17579/17579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Apr%202021%2002:09:15%20GMT	https://m.media-amazon.com/images/I/61UM-8FgMuS._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61UM-8FgMuS._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:25	17215/17215	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2004:02:21%20GMT	https://m.media-amazon.com/images/I/61Y8nGacOwL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61Y8nGacOwL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:26	20074/20074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:35:14%20GMT	https://m.media-amazon.com/images/I/71-a7F4zObL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/71-a7F4zObL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:26	25475/25475	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2004:50:22%20GMT	https://m.media-amazon.com/images/I/71OK47TrmQL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/71OK47TrmQL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:26	21963/21963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2008:29:15%20GMT	https://m.media-amazon.com/images/I/81CVqvi2wIL._AC_SY400_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/81CVqvi2wIL._AC_SY400_.jpg	(from https://www.amazon.com/)
08:24:26	5724/5724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2006:49:19%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843012_US_186x116_1X_en_US._SY116_CB642508157_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843012_US_186x116_1X_en_US._SY116_CB642508157_.jpg	(from https://www.amazon.com/)
08:24:31	179061/179061	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:28%20GMT	https://www.amazon.com/gcx/Holiday-Electronics-Gift-Guide/gfhz/events?canBeGiftWrapped=false&categoryId=egghol21-hub&ref_=US_HOL21_P1_GW_Desk_DashQuad_ENES_Electronics	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/gcx/Holiday-Electronics-Gift-Guide/gfhz/events33e0.html	(from https://www.amazon.com/)
08:24:33	1463081/1463081	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:26%20GMT	https://www.amazon.com/Maxboost-Protector-Compatible-Tempered-Alignment/dp/B09D6PRKX5/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Maxboost-Protector-Compatible-Tempered-Alignment/dp/B09D6PRKX5/index44b1.html	(from https://www.amazon.com/)
08:24:35	1503148/1503148	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:27%20GMT	https://www.amazon.com/Charger-LUOATIP-Adapter-Charging-Replacement/dp/B07TK6MPNB/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Charger-LUOATIP-Adapter-Charging-Replacement/dp/B07TK6MPNB/index44b1.html	(from https://www.amazon.com/)
08:24:38	1435774/1435774	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:28%20GMT	https://www.amazon.com/Ailun-Protector-Compatible-Tempered-Hardness/dp/B09CSYNDMH/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Ailun-Protector-Compatible-Tempered-Hardness/dp/B09CSYNDMH/index44b1.html	(from https://www.amazon.com/)
08:24:40	1394927/1394927	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:32%20GMT	https://www.amazon.com/Magnetic-Charging-Portable-Wireless-Compatible/dp/B08S6T3XL9/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Magnetic-Charging-Portable-Wireless-Compatible/dp/B08S6T3XL9/index44b1.html	(from https://www.amazon.com/)
08:24:42	1472911/1472911	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:37%20GMT	https://www.amazon.com/Elando-Compatible-Non-Yellowing-Protective-Shockproof/dp/B09CPR2BBF/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Elando-Compatible-Non-Yellowing-Protective-Shockproof/dp/B09CPR2BBF/index44b1.html	(from https://www.amazon.com/)
08:24:45	1449969/1449969	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:39%20GMT	https://www.amazon.com/JETech-Screen-Protector-iPhone-Tempered/dp/B07515P7PT/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/JETech-Screen-Protector-iPhone-Tempered/dp/B07515P7PT/index44b1.html	(from https://www.amazon.com/)
08:24:48	1449847/1449847	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:41%20GMT	https://www.amazon.com/JETech-Screen-Protector-6-1-Inch-Tempered/dp/B07GZSDHSK/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/JETech-Screen-Protector-6-1-Inch-Tempered/dp/B07GZSDHSK/index44b1.html	(from https://www.amazon.com/)
08:24:52	1450208/1450208	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:44%20GMT	https://www.amazon.com/JETech-Screen-Protector-4-7-Inch-Tempered/dp/B07QQZDDR4/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/JETech-Screen-Protector-4-7-Inch-Tempered/dp/B07QQZDDR4/index44b1.html	(from https://www.amazon.com/)
08:24:55	1486208/1486208	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:47%20GMT	https://www.amazon.com/Mkeke-Compatible-iPhone-Protector-Tempered/dp/B09BMQH55C/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/Mkeke-Compatible-iPhone-Protector-Tempered/dp/B09BMQH55C/index44b1.html	(from https://www.amazon.com/)
08:24:55	173865/173865	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:53%20GMT	https://www.amazon.com/gcx/Holiday-Toy-List/gfhz/events/?categoryId=holiday-toy-list&ref_=US_HOL21_P1_GW_Desk_DashQuad_ENES_HTL	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/gcx/Holiday-Toy-List/gfhz/events/index6e92.html	(from https://www.amazon.com/)
08:24:58	1473415/1473415	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:24:50%20GMT	https://www.amazon.com/AILUN-Compatible-Protector-Tempered-Anti-Scratch/dp/B07H1DHJBV/?_encoding=UTF8&pd_rd_w=zVcIt&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=G7S08RZAY2WK6DF3SG84&pd_rd_r=8ed189e0-ff37-454c-b957-8e52b7f8b5ac&pd_rd_wg=CrqBy&ref_=pd_gw_crs_zg_bs_2335752011	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/AILUN-Compatible-Protector-Tempered-Anti-Scratch/dp/B07H1DHJBV/index44b1.html	(from https://www.amazon.com/)
08:24:58	5276/5276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2009:33:57%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843013_US_186x116_1X_en_US._SY116_CB641912809_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843013_US_186x116_1X_en_US._SY116_CB641912809_.jpg	(from https://www.amazon.com/)
08:24:59	178568/178568	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:25:00%20GMT	https://www.amazon.com/gcx/-/gfhz/events/?categoryId=hgg-hol-hub&ref_=US_HOL21_P1_GW_Desk_DashQuad_ENES_Home	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/gcx/-/gfhz/events/index6684.html	(from https://www.amazon.com/)
08:24:59	5665/5665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2009:33:57%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843014_US_186x116_1X_en_US._SY116_CB641912809_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843014_US_186x116_1X_en_US._SY116_CB641912809_.jpg	(from https://www.amazon.com/)
08:25:00	5661/5661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2006:49:19%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843011_US_186x116_1X_en_US._SY116_CB642508157_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/images-na.ssl-images-amazon.com/images/G/01/US-hq/2021/img/Events/XCM_CUTTLE_1360298_1843011_US_186x116_1X_en_US._SY116_CB642508157_.jpg	(from https://www.amazon.com/)
08:25:02	530676/530676	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:25:01%20GMT	https://www.amazon.com/b/node=20209830011?ref_=US_HOL21_P1_GW_Desk_DashQuad_ENES_Fashion	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/b/node=202098300117043.html	(from https://www.amazon.com/)
08:25:03	173291/173291	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Oct%202021%2012:25:02%20GMT	https://www.amazon.com/gcx/Gifts-for-Everyone/gfhz/?ref_=US_HOL21_P1_GW_Desk_DashQuad_ENES_gifthub	C:/Users/bryan/Downloads/https___www.amazon.com_/www.amazon.com/gcx/Gifts-for-Everyone/gfhz/indexaaf3.html	(from https://www.amazon.com/)
08:25:03	6273/6273	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202019%2012:34:45%20GMT	https://m.media-amazon.com/images/I/61KQl9qCXWL._AC_SY145_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61KQl9qCXWL._AC_SY145_.jpg	(from https://www.amazon.com/)
08:25:03	17304/17304	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202019%2012:34:45%20GMT	https://m.media-amazon.com/images/I/61KQl9qCXWL._AC_SY290_.jpg	C:/Users/bryan/Downloads/https___www.amazon.com_/m.media-amazon.com/images/I/61KQl9qCXWL._AC_SY290_.jpg	(from https://www.amazon.com/)
